age_group,month,n,mean,median,std,type
"[20,80]",1,32,6.28063135941823,5.81500005722046,3.1662206566422,male
"[20,80]",2,34,5.92079811543226,4.97499990463257,3.60081901164791,male
"[20,80]",3,40,7.07032715968597,6.13668990135193,4.37676794120196,male
"[20,80]",4,34,6.72231185436249,5.12730002403259,4.53823470981191,male
"[20,80]",5,29,7.7195748841321,4.59999990463257,13.8748905192554,male
"[20,80]",6,28,6.43753613875462,5.51500010490418,4.07370904510324,male
"[20,80]",7,27,6.92375365257263,6.42000007629395,3.82916752971555,male
"[20,80]",8,29,9.42241262506556,6.0114598274231,8.66891193505448,male
"[20,80]",9,31,6.56053444434857,6.07999992370606,3.73778907462147,male
"[20,80]",10,29,9.10331563154856,4.36999988555908,10.5104447780157,male
"[20,80]",11,30,4.18687140090125,4.02999985218048,2.15461422555118,male
"[20,80]",12,39,8.8898632683252,4.36999988555908,17.9655548254381,male
"[20,80]",1,37,4.63328456878662,3.54521989822388,2.86677212472984,female
"[20,80]",2,43,5.25274487239559,3.52320003509522,5.09697316706166,female
"[20,80]",3,61,7.90073699466253,4.65999984741211,10.6275805874065,female
"[20,80]",4,44,4.73410335608891,3.93680000305176,2.42382254834727,female
"[20,80]",5,45,5.15741443634033,4.26000022888184,3.22695565933244,female
"[20,80]",6,61,6.14381423238981,4.07999992370605,6.0829062112451,female
"[20,80]",7,67,4.87263969091269,4.05168008804321,3.56874898693381,female
"[20,80]",8,67,9.40314923066359,5.1100001335144,18.1251289380572,female
"[20,80]",9,37,7.00975709642683,4.55000019073486,7.91867889573032,female
"[20,80]",10,46,7.41586580059745,4.77613997459412,11.5624716006126,female
"[20,80]",11,38,4.24685888820224,3.31649994850159,2.23038489971272,female
"[20,80]",12,64,5.52240775669775,4.42499995231628,4.32957490339823,female
"[20,80]",1,69,5.46996597389677,4.6399998664856,3.25074556697922,both
"[20,80]",2,77,5.66625973065694,3.79999995231628,4.69975331084269,both
"[20,80]",3,101,7.69986102556941,4.96999979019165,8.72358950678029,both
"[20,80]",4,78,5.67429369374325,4.45000004768372,3.74614857841494,both
"[20,80]",5,74,7.19523805711004,4.4199800491333,12.9577395292732,both
"[20,80]",6,89,6.71713767517572,4.73000001907349,7.40094157176972,both
"[20,80]",7,94,5.58049370542817,4.42199993133545,4.04333970666744,both
"[20,80]",8,96,10.724679158089,5.25999999046326,20.7895438706641,both
"[20,80]",9,68,6.99422723235506,4.79917001724243,6.62444800213002,both
"[20,80]",10,75,9.05092622156013,4.71227979660034,14.3874793108127,both
"[20,80]",11,68,4.30107302376718,3.57499992847443,2.37865464947053,both
"[20,80]",12,103,7.18238493741727,4.36999988555908,12.3202405240165,both
,1,1,2.11999988555908,2.11999988555908,,both
,2,1,1.42999994754791,1.42999994754791,,both
,3,1,13.0358400344849,13.0358400344849,,both
,7,2,,3.1800000667572,,both
,8,3,14,14,,both
