age_group,month,n,mean,median,std,type
"[20,80]",1,394089,4.45821849606259,4.09999990463257,1.94049547494846,male
"[20,80]",2,370111,4.43565903808661,4.09999990463257,1.90224770303809,male
"[20,80]",3,401735,4.45744930273041,4.09999990463257,1.93981242302797,male
"[20,80]",4,353872,4.47922816661213,4.09999990463257,1.98098846949629,male
"[20,80]",5,372673,4.46654095745416,4.09999990463257,1.98336060185782,male
"[20,80]",6,395127,4.43633907530452,4.09999990463257,1.92537452576399,male
"[20,80]",7,404760,4.43181263735041,4.07999992370605,1.93704990764497,male
"[20,80]",8,388492,4.41792103831555,4.03999996185303,1.92428724187902,male
"[20,80]",9,344985,4.45549361682007,4.09999990463257,1.97430828971633,male
"[20,80]",10,347596,4.46269002879426,4.09999990463257,1.98397077902893,male
"[20,80]",11,373608,4.4384877652178,4.09000015258789,1.93330496283322,male
"[20,80]",12,399670,4.43737416000476,4.09999990463257,1.91660390976818,male
"[20,80]",1,514455,4.07396110866036,3.79999995231628,1.69124986675868,female
"[20,80]",2,493460,4.05561459957969,3.79999995231628,1.68406912274233,female
"[20,80]",3,539166,4.04247382368541,3.79999995231628,1.67848062095256,female
"[20,80]",4,480019,4.03340059319202,3.75999999046326,1.68047888330751,female
"[20,80]",5,522080,4.01976028171499,3.72000002861023,1.67200587893534,female
"[20,80]",6,560969,3.98556182615297,3.70000004768372,1.63028469442699,female
"[20,80]",7,570724,3.97662721891254,3.70000004768372,1.64721655336197,female
"[20,80]",8,543063,3.97675092913124,3.70000004768372,1.63525376132618,female
"[20,80]",9,481312,3.9992605195311,3.70000004768372,1.65061691504025,female
"[20,80]",10,489351,4.04399096388297,3.78999996185303,1.68098976274441,female
"[20,80]",11,517234,4.04898732397574,3.79999995231628,1.6680362558315,female
"[20,80]",12,535343,4.06201930413013,3.79999995231628,1.66923934364443,female
"[20,80]",1,908544,4.23996046812591,3.90000009536743,1.811649642095,both
"[20,80]",2,863571,4.21794498297654,3.90000009536743,1.78972932436419,both
"[20,80]",3,940901,4.21946712165427,3.90000009536743,1.80465159885641,both
"[20,80]",4,833891,4.22169084717516,3.90000009536743,1.82443122915854,both
"[20,80]",5,894753,4.2048064131524,3.90000009536743,1.81674363902122,both
"[20,80]",6,956096,4.17077742894827,3.90000009536743,1.76836192317068,both
"[20,80]",7,975484,4.16469603895042,3.86999988555908,1.78516811832894,both
"[20,80]",8,931555,4.16090911739281,3.85999989509583,1.77082382440005,both
"[20,80]",9,826297,4.1902920631789,3.90000009536743,1.80343053644665,both
"[20,80]",10,836947,4.21812547894787,3.90000009536743,1.82169796488578,both
"[20,80]",11,890842,4.21281396418691,3.90000009536743,1.79240347448511,both
"[20,80]",12,935013,4.22172759596566,3.90000009536743,1.787151126795,both
,1,31440,4.80811390561584,4.21000003814697,2.51711998791371,both
,2,31036,4.74657755445467,4.19999980926514,2.42806342642851,both
,3,33648,4.69203198022642,4.19999980926514,2.33001549788816,both
,4,30107,4.67225129012955,4.17999982833862,2.38199527120617,both
,5,32982,4.62754982265693,4.09999990463257,2.43828395141264,both
,6,34642,4.53479539741647,4.09999990463257,2.21378685551559,both
,7,33696,4.5041491491732,4.07999992370605,2.17960536351196,both
,8,31276,4.57280217884023,4.09999990463257,2.31356497115181,both
,9,27371,4.66154012328614,4.09999990463257,2.41357801755584,both
,10,28953,4.70344730989808,4.1399998664856,2.45656399136834,both
,11,29734,4.60995315902436,4.09999990463257,2.22795530415462,both
,12,30783,4.65620211726577,4.19999980926514,2.24393679488972,both
