age_group,month,n,mean,median,std,type
"[20,80]",1,463680,44.0726905701656,44.2999992370606,3.69713427933209,male
"[20,80]",2,436410,44.0404201006179,44.2000007629395,3.63569284098199,male
"[20,80]",3,475151,43.9959989641563,44.2000007629395,3.66513752907069,male
"[20,80]",4,422228,43.8792936249229,44.0999984741211,3.67622766774736,male
"[20,80]",5,448264,43.8148328549871,44,3.63259139687624,male
"[20,80]",6,476305,43.7279280018562,43.9000015258789,3.59979137404334,male
"[20,80]",7,486346,43.6330990077144,43.7999992370605,3.59725932308476,male
"[20,80]",8,465111,43.58844127598,43.7999992370605,3.61619022324567,male
"[20,80]",9,411600,43.5838623669109,43.7999992370605,3.66756438520275,male
"[20,80]",10,415707,43.7012653002365,43.9000015258789,3.70006134900241,male
"[20,80]",11,442054,43.9054841881304,44.0999984741211,3.68636655938966,male
"[20,80]",12,471142,44.0745728487251,44.2999992370606,3.63622534827836,male
"[20,80]",1,582365,39.0981751539812,39.2000007629395,3.27657407006785,female
"[20,80]",2,559554,39.0848133419032,39.2000007629395,3.26979756177221,female
"[20,80]",3,614305,39.0545068596634,39.2000007629395,3.27338218284968,female
"[20,80]",4,551615,38.9849910960685,39.0999984741211,3.25977059097752,female
"[20,80]",5,603049,38.9560073032667,39.0999984741211,3.24862362550718,female
"[20,80]",6,646886,38.9250169636524,39,3.21560061665123,female
"[20,80]",7,656797,38.8659488206459,39,3.21451713287088,female
"[20,80]",8,622719,38.8544017160562,39,3.19849258676214,female
"[20,80]",9,549996,38.8171408452464,38.9000015258789,3.22561042598765,female
"[20,80]",10,558337,38.9090991415493,39,3.23707409904948,female
"[20,80]",11,586626,39.0490147338408,39.2000007629395,3.23949049211928,female
"[20,80]",12,604204,39.1182045691787,39.2000007629395,3.24814673787793,female
"[20,80]",1,1046045,41.3018150736685,41.2999992370605,4.25408665170382,both
"[20,80]",2,995964,41.2544651675151,41.2000007629395,4.21945647560267,both
"[20,80]",3,1089456,41.2078270040183,41.2000007629395,4.22688449699428,both
"[20,80]",4,973843,41.1044712040982,41.0999984741211,4.2091190315276,both
"[20,80]",5,1051313,41.0254344647027,41,4.1727782530136,both
"[20,80]",6,1123191,40.9595869747785,40.9000015258789,4.12669399017441,both
"[20,80]",7,1143143,40.8916754021835,40.7999992370605,4.1174761212763,both
"[20,80]",8,1087830,40.8764085695071,40.7999992370605,4.10971358715288,both
"[20,80]",9,961596,40.8558855603353,40.7999992370605,4.15055471630181,both
"[20,80]",10,974044,40.95216312639,40.9000015258789,4.17396372306794,both
"[20,80]",11,1028680,41.1335477946007,41.0999984741211,4.18860573560109,both
"[20,80]",12,1075346,41.287338958168,41.2000007629395,4.21062631204805,both
,1,42225,38.6977411985884,39,4.79625467637004,both
,2,41997,38.6893195704147,39,4.74320221544718,both
,3,45632,38.7813148279497,39,4.68955143217786,both
,4,41256,38.7284455390177,39,4.67634304283124,both
,5,44748,38.8049171493108,39.0999984741211,4.48853668887279,both
,6,47280,38.7289956689098,39,4.44066638812377,both
,7,45820,38.6723857326578,38.9000015258789,4.44531139600662,both
,8,41774,38.5349412200262,38.7000007629395,4.497814748826,both
,9,36778,38.4286996286192,38.7000007629395,4.57556480698784,both
,10,38283,38.590488646653,38.9000015258789,4.58442596997004,both
,11,39428,38.842355019304,39.0999984741211,4.58838270150472,both
,12,40774,38.8594522173867,39.0999984741211,4.67441854002802,both
