age_group,month,n,mean,median,std,type
"[20,80]",1,317824,0.903854999718577,0.889999985694885,0.166469873069456,male
"[20,80]",2,293707,0.906380734746052,0.889999985694885,0.167626989891511,male
"[20,80]",3,317308,0.907819293164671,0.899999976158142,0.169575714920022,male
"[20,80]",4,283217,0.912256526570618,0.899999976158142,0.17104977698546,male
"[20,80]",5,300079,0.91595203590586,0.899999976158142,0.165978605521613,male
"[20,80]",6,318540,0.919013109168285,0.899999976158142,0.168622717165642,male
"[20,80]",7,324147,0.920632404092953,0.899999976158142,0.167752061372518,male
"[20,80]",8,314023,0.920324233870174,0.899999976158142,0.166831708713958,male
"[20,80]",9,278078,0.919492454277501,0.899999976158142,0.16947068609245,male
"[20,80]",10,281383,0.916031211242364,0.899999976158142,0.165438292595601,male
"[20,80]",11,305807,0.909738606343786,0.899999976158142,0.160771920118283,male
"[20,80]",12,328502,0.903915291891662,0.889999985694885,0.157396901313812,male
"[20,80]",1,387536,0.681841303409895,0.670000016689301,0.1348411667107,female
"[20,80]",2,363964,0.684202278960478,0.670000016689301,0.136608809169887,female
"[20,80]",3,398685,0.685886638088479,0.670000016689301,0.137359410117676,female
"[20,80]",4,360407,0.689519489678118,0.680000007152557,0.138519413178529,female
"[20,80]",5,394699,0.692752352827748,0.680000007152557,0.13743642308639,female
"[20,80]",6,423440,0.696426738912017,0.680000007152557,0.136993672621279,female
"[20,80]",7,430676,0.699184229037297,0.689999997615814,0.136660555883322,female
"[20,80]",8,414518,0.698975751872177,0.689999997615814,0.134544435262632,female
"[20,80]",9,365179,0.698257243897258,0.689999997615814,0.135160139367798,female
"[20,80]",10,371548,0.694890637727337,0.680000007152557,0.134401244864571,female
"[20,80]",11,398033,0.687620486885333,0.680000007152557,0.130726623235945,female
"[20,80]",12,411923,0.682298398086418,0.670000016689301,0.129882390875096,female
"[20,80]",1,705360,0.78172026750342,0.769999980926514,0.184871977289601,both
"[20,80]",2,657671,0.783255030143618,0.769999980926514,0.185692590760045,both
"[20,80]",3,715993,0.784080902670957,0.769999980926514,0.186205793936553,both
"[20,80]",4,643624,0.78742916203907,0.769999980926514,0.187987669453296,both
"[20,80]",5,694778,0.789055974913306,0.769999980926514,0.185666421854614,both
"[20,80]",6,741980,0.791795059307268,0.769999980926514,0.185700682076489,both
"[20,80]",7,754823,0.794157210279387,0.779999971389771,0.185006448242833,both
"[20,80]",8,728541,0.794262463938232,0.779999971389771,0.184085238159817,both
"[20,80]",9,643257,0.793640051740132,0.779999971389771,0.184511670870117,both
"[20,80]",10,652931,0.790077510057821,0.769999980926514,0.183258246906208,both
"[20,80]",11,703840,0.784007293705246,0.769999980926514,0.180761972823171,both
"[20,80]",12,740425,0.780509244445594,0.759999990463257,0.179511054342289,both
,1,26179,0.911368803369942,0.860000014305115,0.34327008818966,both
,2,25053,0.926147694604104,0.870000004768372,0.379351723252178,both
,3,27280,0.926681358821902,0.870000004768372,0.374942372991845,both
,4,24974,0.924023029614611,0.870000004768372,0.361693562135875,both
,5,26941,0.922848324526931,0.870000004768372,0.329870140201412,both
,6,28103,0.924282708975508,0.879999995231628,0.334556099864577,both
,7,27408,0.931425802871888,0.879999995231628,0.333942586037793,both
,8,25454,0.930391291924332,0.879999995231628,0.346818710979191,both
,9,22680,0.930807120937418,0.879999995231628,0.344243605992885,both
,10,23829,0.916222567547964,0.870000004768372,0.319862271991599,both
,11,25090,0.905086268413532,0.860000014305115,0.311039147315297,both
,12,25893,0.904347102173549,0.850000023841858,0.348456583530641,both
