age_group,month,n,mean,median,std,type
"[20,80]",1,347179,3.06735184258773,2.59999990463257,2.05486855986684,male
"[20,80]",2,324797,3.04829074692537,2.59999990463257,2.05003272551768,male
"[20,80]",3,353356,3.03096523639225,2.59999990463257,2.04485087281311,male
"[20,80]",4,312227,3.04636288367007,2.59999990463257,2.05494591459382,male
"[20,80]",5,329003,3.05819836667034,2.59999990463257,2.04956696632148,male
"[20,80]",6,349501,3.03603692397376,2.59999990463257,2.0323807484234,male
"[20,80]",7,359147,3.01561900847302,2.59999990463257,2.00244090457108,male
"[20,80]",8,346276,3.03066808319734,2.59999990463257,2.0119796985657,male
"[20,80]",9,306543,3.03027928411967,2.59999990463257,2.00723548463363,male
"[20,80]",10,308065,3.02872088782191,2.59999990463257,2.00508533437945,male
"[20,80]",11,329920,3.05295096494455,2.59999990463257,2.03286982736559,male
"[20,80]",12,352403,3.07915617170066,2.59999990463257,2.04663035467053,male
"[20,80]",1,463674,2.7633714019904,2.29999995231628,1.92752261407229,female
"[20,80]",2,444377,2.74519427995418,2.29999995231628,1.91092904641393,female
"[20,80]",3,485934,2.73940590468919,2.29999995231628,1.9263354455586,female
"[20,80]",4,432367,2.77170955598792,2.29999995231628,1.96556858311413,female
"[20,80]",5,469966,2.78982713015069,2.29999995231628,1.94816295714807,female
"[20,80]",6,506916,2.77847832682592,2.29999995231628,1.9310481644948,female
"[20,80]",7,518359,2.77310009447791,2.29999995231628,1.91551701186116,female
"[20,80]",8,495835,2.78016467375877,2.29999995231628,1.90673008935666,female
"[20,80]",9,439103,2.77427497245158,2.29999995231628,1.90866455728606,female
"[20,80]",10,444603,2.75851626354948,2.29999995231628,1.90130906508848,female
"[20,80]",11,468158,2.7687271825622,2.29999995231628,1.92642064241935,female
"[20,80]",12,483933,2.77292544476867,2.29999995231628,1.9239496771003,female
"[20,80]",1,810853,2.89324450326113,2.40000009536743,1.98713289435223,both
"[20,80]",2,769174,2.87318362283703,2.40000009536743,1.97621048463403,both
"[20,80]",3,839290,2.86209808658865,2.40000009536743,1.98179137574155,both
"[20,80]",4,744594,2.88678892867881,2.40000009536743,2.00762947646876,both
"[20,80]",5,798969,2.90018379870881,2.40000009536743,1.99395158114977,both
"[20,80]",6,856417,2.88331323322809,2.40000009536743,1.9753481559672,both
"[20,80]",7,877506,2.872373578487,2.40000009536743,1.95505110389872,both
"[20,80]",8,842111,2.88317355422065,2.40000009536743,1.95430251780856,both
"[20,80]",9,745646,2.87945285826051,2.40000009536743,1.95334264865262,both
"[20,80]",10,752668,2.86898412261253,2.40000009536743,1.94816843151811,both
"[20,80]",11,798078,2.88594755229298,2.40000009536743,1.97463222912206,both
"[20,80]",12,836336,2.90206048436433,2.40000009536743,1.98258755880924,both
,1,16502,2.98182092738508,2.5,2.33140813477538,both
,2,16412,2.97194766595019,2.5,2.3410134173932,both
,3,17398,3.01330161016602,2.5,2.3508908060711,both
,4,15346,3.04301506695681,2.5,2.39844531242984,both
,5,16766,3.05088566299042,2.59999990463257,2.32042046594104,both
,6,17767,3.06922811028382,2.59999990463257,2.32357399010571,both
,7,17310,3.11976705978823,2.59999990463257,2.43762653515884,both
,8,15952,3.04642971673521,2.59999990463257,2.33100277978738,both
,9,14038,3.044984025538,2.59999990463257,2.27657297741749,both
,10,14474,3.0554818445843,2.59999990463257,2.3978999667733,both
,11,14765,3.01511328776762,2.5,2.32279788009931,both
,12,15245,3.05324538589777,2.59999990463257,2.37379547587928,both
