age_group,month,n,mean,median,std,type
"[20,80]",1,75325,102.684165580315,103,3.26846899843676,male
"[20,80]",2,71175,102.685044557602,103,3.3294354450489,male
"[20,80]",3,76243,102.776510854283,103,3.22861783224635,male
"[20,80]",4,70027,103.022416951308,103,3.32829203420915,male
"[20,80]",5,72855,103.100563670476,103,3.26413336684034,male
"[20,80]",6,75579,103.184170265783,103,3.18946896807674,male
"[20,80]",7,78837,103.318484455837,103,3.20164846196815,male
"[20,80]",8,75306,103.384365277,103.5,3.18916368382849,male
"[20,80]",9,70370,103.19124553477,103,3.31577775758749,male
"[20,80]",10,71691,102.951261350246,103,3.34448909655291,male
"[20,80]",11,71231,102.888045233846,103,3.23478831104728,male
"[20,80]",12,74480,102.779875317652,103,3.18376776862515,male
"[20,80]",1,82687,103.598312773886,104,3.23181692840107,female
"[20,80]",2,79666,103.563789785225,104,3.23175439626884,female
"[20,80]",3,85584,103.661713107657,104,3.15961442764034,female
"[20,80]",4,76799,103.792776646049,104,3.07043803167616,female
"[20,80]",5,81707,103.943119369805,104,3.08813151034742,female
"[20,80]",6,85968,104.019253308681,104,3.10610214972246,female
"[20,80]",7,88642,104.17319417304,104,3.02506691011332,female
"[20,80]",8,82960,104.209865696354,104,2.97773052992041,female
"[20,80]",9,77191,104.043126555668,104,3.1527088688201,female
"[20,80]",10,79903,103.843262387884,104,3.23589544772245,female
"[20,80]",11,79993,103.77879605866,104,3.19293266611733,female
"[20,80]",12,82875,103.657154219226,104,3.18472567623451,female
"[20,80]",1,158012,103.162712803583,103,3.28035351957855,both
"[20,80]",2,150841,103.146729492727,103,3.31314204099629,both
"[20,80]",3,161827,103.245940742977,103,3.21465120573098,both
"[20,80]",4,146826,103.421658341262,104,3.20598914716301,both
"[20,80]",5,154562,103.543395051894,104,3.19900450672568,both
"[20,80]",6,161547,103.627515362238,104,3.17974976593448,both
"[20,80]",7,167479,103.77195468802,104,3.12664679122018,both
"[20,80]",8,158266,103.812911467021,104,3.10951867671464,both
"[20,80]",9,147561,103.632792293595,104,3.26911164217148,both
"[20,80]",10,151594,103.421390311802,104,3.31771725799177,both
"[20,80]",11,151224,103.356711495901,104,3.23733853363884,both
"[20,80]",12,157355,103.244335674842,103,3.20798744958724,both
,1,5732,102.757290221261,103,5.06375641393284,both
,2,5593,102.451343600616,103,5.13459034165193,both
,3,5772,102.873637635358,103,5.1517530890173,both
,4,5262,103.031087004296,103,5.18192441729554,both
,5,5287,103.025132675981,103,4.9288616741232,both
,6,5299,103.029425111733,103,5.25654826707343,both
,7,5184,103.211482701577,103,5.28611575171368,both
,8,4902,103.501755931976,104,5.18666471877903,both
,9,4693,103.244601917572,103.400001525879,5.3835085655662,both
,10,4811,102.820643603963,103,5.3939607108276,both
,11,4582,102.703908576531,103,5.08734141943559,both
,12,4844,102.768697274826,103,5.18293286482724,both
