age_group,month,n,mean,median,std,type
"[20,80]",1,490106,43.9976603274992,44.2999992370606,3.80849055186361,male
"[20,80]",2,462490,43.9733708647494,44.2000007629395,3.72829351988256,male
"[20,80]",3,503228,43.923010165564,44.2000007629395,3.77084445507832,male
"[20,80]",4,444800,43.8110516077705,44.0999984741211,3.7743473489624,male
"[20,80]",5,468715,43.7405132472124,44,3.75903979323722,male
"[20,80]",6,494864,43.6644418931284,43.9000015258789,3.71049916606819,male
"[20,80]",7,504077,43.5689184871137,43.7999992370605,3.71354533580396,male
"[20,80]",8,481864,43.5327419141409,43.7999992370605,3.71531651930064,male
"[20,80]",9,427891,43.5204101047836,43.7999992370605,3.78057078373445,male
"[20,80]",10,433508,43.6374774006794,43.9000015258789,3.81017375276197,male
"[20,80]",11,462409,43.8277651653985,44.0999984741211,3.81623769805402,male
"[20,80]",12,494494,44.012258303156,44.2000007629395,3.73920792367057,male
"[20,80]",1,610396,39.0718550812474,39.2000007629395,3.3097077528706,female
"[20,80]",2,588091,39.0551604238743,39.2000007629395,3.2984788269089,female
"[20,80]",3,645031,39.0242594774037,39.2000007629395,3.30462098524261,female
"[20,80]",4,575266,38.9583331432033,39.0999984741211,3.29108833464016,female
"[20,80]",5,623453,38.9306828851745,39.0999984741211,3.28111844639386,female
"[20,80]",6,665228,38.9050164209696,39,3.24039640207354,female
"[20,80]",7,673758,38.846595117193,39,3.24178688625338,female
"[20,80]",8,638220,38.837419377662,39,3.22679062551222,female
"[20,80]",9,565416,38.8001148617137,38.9000015258789,3.25448819531678,female
"[20,80]",10,576140,38.8815045564559,39,3.27568225666219,female
"[20,80]",11,607637,39.0214677366473,39.0999984741211,3.27616775364185,female
"[20,80]",12,629466,39.0920594499584,39.2000007629395,3.28006843314382,female
"[20,80]",1,1100502,41.2641362467362,41.2999992370605,4.29939957203449,both
"[20,80]",2,1050581,41.2180517087662,41.2000007629395,4.25801113747426,both
"[20,80]",3,1148259,41.1696246189949,41.2000007629395,4.27011240122243,both
"[20,80]",4,1020066,41.073000812513,41,4.25080603672903,both
"[20,80]",5,1092168,40.9931558245104,41,4.2230911982651,both
"[20,80]",6,1160092,40.9337502189753,40.9000015258789,4.17054563705493,both
"[20,80]",7,1177835,40.8665050538227,40.7999992370605,4.16298277230168,both
"[20,80]",8,1120084,40.8559020119833,40.7999992370605,4.15080122590363,both
"[20,80]",9,993307,40.8319482598488,40.7999992370605,4.19599326212861,both
"[20,80]",10,1009648,40.9218078345855,40.9000015258789,4.22555793005905,both
"[20,80]",11,1070046,41.0967335164846,41.0999984741211,4.24394781150339,both
"[20,80]",12,1123960,41.2547911770075,41.2000007629395,4.25377500195967,both
,1,44440,38.5837995399725,38.9000015258789,4.87335606599201,both
,2,44173,38.5639010956461,38.9000015258789,4.81869566021359,both
,3,47906,38.6937228100783,39,4.75445330454115,both
,4,43183,38.6224004502683,39,4.74640979416609,both
,5,46681,38.6895940846842,39,4.58932638483297,both
,6,49110,38.6531871063816,38.9000015258789,4.5064664867765,both
,7,47502,38.59183196039,38.7999992370606,4.51949504114239,both
,8,43423,38.4623956844467,38.7000007629395,4.56532077616932,both
,9,38291,38.3344418231762,38.5999984741211,4.64858447505579,both
,10,40019,38.470344509885,38.7999992370606,4.69777356732939,both
,11,41010,38.7664571940386,39,4.64813847041672,both
,12,42528,38.7744036478965,39.0999984741211,4.73927622870591,both
