age_group,month,n,mean,median,std,type
"[20,80]",1,936,47.9340642616631,40.25,30.9030352786699,male
"[20,80]",2,771,48.503767256619,39.5,37.7219163957531,male
"[20,80]",3,780,48.7131606306699,39.3500003814697,38.3431353202438,male
"[20,80]",4,717,49.1582475115369,41,38.9904164167779,male
"[20,80]",5,790,47.7959188579908,39.75,33.1373928284432,male
"[20,80]",6,822,47.0171011936374,37.4000015258789,45.2255402181916,male
"[20,80]",7,780,45.0326272638414,37.4000015258789,32.5700267175947,male
"[20,80]",8,781,45.2230847111409,37.7999992370606,29.180430773913,male
"[20,80]",9,742,44.8153486264719,37,30.7995302717279,male
"[20,80]",10,713,44.148731400695,36.4000015258789,28.7547476278345,male
"[20,80]",11,863,44.8589593203918,37.9000015258789,29.5875376109973,male
"[20,80]",12,853,46.3733783485466,39.2000007629395,33.9700633269511,male
"[20,80]",1,1855,51.0795035184492,43.0999984741211,34.4760983314302,female
"[20,80]",2,1545,54.163598964154,44,39.0901333156191,female
"[20,80]",3,1749,52.5268550022967,43.2000007629395,35.0153367420543,female
"[20,80]",4,1589,52.7644138324148,44.7000007629395,33.3022969077356,female
"[20,80]",5,1752,51.5016346623926,43.6499996185303,33.8613460924365,female
"[20,80]",6,1843,50.6317580473559,41.7999992370606,37.0403383486301,female
"[20,80]",7,1867,49.2114008253224,41.0999984741211,32.0502836002227,female
"[20,80]",8,1825,48.9667545467337,41.2999992370605,30.1785030158541,female
"[20,80]",9,1651,50.2862827433545,42.7999992370606,31.4101035200531,female
"[20,80]",10,1662,48.998051853318,41.0999984741211,31.0837322457231,female
"[20,80]",11,1898,51.2195142428248,43.7999992370605,31.8339925022461,female
"[20,80]",12,1980,50.4572758380218,42.25,34.1014687440456,female
"[20,80]",1,2791,50.0250545900643,42.0999984741211,33.3474742809742,both
"[20,80]",2,2316,52.2805212223169,42.0999984741211,38.7225723566559,both
"[20,80]",3,2529,51.3513737414689,41.9000015258789,36.1089022961264,both
"[20,80]",4,2306,51.6433664761419,43.7000007629395,35.2002416360052,both
"[20,80]",5,2542,50.3678008985444,42.2999992370606,33.6449153121507,both
"[20,80]",6,2665,49.5170462684732,40.5,39.771084080323,both
"[20,80]",7,2647,47.9808611467334,40.0999984741211,32.2543367030853,both
"[20,80]",8,2606,47.8450934690696,40.1499996185303,29.9265628049234,both
"[20,80]",9,2393,48.5722044224414,40.7999992370605,30.9611452647285,both
"[20,80]",10,2375,47.5426416203864,39.5999984741211,30.47862654773,both
"[20,80]",11,2761,49.2319869148753,41.5999984741211,31.282863960685,both
"[20,80]",12,2833,49.2257948463192,41.2999992370605,34.0698430587953,both
,1,59,63.8625968130011,51.2999992370606,38.8548424797571,both
,2,39,51.1610811078871,38,28.8101441498185,both
,3,51,70.2843471449249,57.9000015258789,58.9352569693435,both
,4,49,49.7850215993029,44.9000015258789,19.7853451843953,both
,5,44,59.04192842756,44.9500007629395,42.5701291333345,both
,6,62,72.9655667304993,63.1000003814697,41.7283840338283,both
,7,64,55.9189835517637,46.1999988555908,35.5706141744374,both
,8,54,56.749999834941,42.25,64.8542158748448,both
,9,52,65.2599394989014,51.0499992370606,43.9428351945902,both
,10,36,46.748264985926,39.6000003814697,26.3285291905526,both
,11,52,67.4939998626709,43.6999988555908,55.622038750691,both
,12,60,61.9263621034293,53.3000011444092,37.4394468165266,both
