age_group,month,n,mean,median,std,type
"[20,80]",1,296,147.855631692069,132,81.3821101947089,male
"[20,80]",2,235,138.039720396116,129.596893310547,49.7350360094061,male
"[20,80]",3,280,141.577797910292,126.5,64.4754347411351,male
"[20,80]",4,231,149.173917462212,132,98.1777679853581,male
"[20,80]",5,275,136.735975104811,130,53.6613229566079,male
"[20,80]",6,281,148.255302401854,132,78.500889630195,male
"[20,80]",7,293,140.326431864316,127,80.1848987134319,male
"[20,80]",8,284,141.382502481447,130.331146240234,61.8067091154531,male
"[20,80]",9,273,138.20427259044,125,59.7659839970217,male
"[20,80]",10,259,136.750123257767,126.29271697998,57.0550297488908,male
"[20,80]",11,292,141.000536780522,129,69.6428363780983,male
"[20,80]",12,321,148.267581377657,130.331146240234,97.671477172332,male
"[20,80]",1,4087,352.952550111184,236.431716918945,330.887371521412,female
"[20,80]",2,3720,359.044329997251,236,350.782615962182,female
"[20,80]",3,3892,367.977341776522,240,363.137026392815,female
"[20,80]",4,3604,364.191608680089,245,337.508811508111,female
"[20,80]",5,3858,372.307487122177,249,356.003406389358,female
"[20,80]",6,4319,361.742776011558,247,328.63965165183,female
"[20,80]",7,4507,369.502957412554,246.711364746094,347.242342360041,female
"[20,80]",8,4467,367.374236377458,245.132705688477,347.666770727012,female
"[20,80]",9,4147,365.388034212898,249,348.305630754105,female
"[20,80]",10,4067,359.251776491917,246,338.419569960214,female
"[20,80]",11,4385,351.501992307515,239,326.548955716907,female
"[20,80]",12,4592,356.874008919671,238,331.014681711312,female
"[20,80]",1,4383,339.571640390973,222.699996948242,325.87226414694,both
"[20,80]",2,3955,346.01950399761,223,344.441402248701,both
"[20,80]",3,4172,352.504162524054,228,353.554620031628,both
"[20,80]",4,3835,351.558412515535,234,332.560375336471,both
"[20,80]",5,4133,356.314277631347,234,347.017662429,both
"[20,80]",6,4600,348.801647974983,233,323.175354700867,both
"[20,80]",7,4800,356.063058358593,233.83911895752,343.618289109848,both
"[20,80]",8,4751,353.921200138579,232,341.689496599498,both
"[20,80]",9,4420,351.685583993475,236,342.792686447338,both
"[20,80]",10,4326,346.139223573824,232,332.923878989098,both
"[20,80]",11,4677,338.481719814751,228,320.82855279311,both
"[20,80]",12,4913,343.620211221383,225,326.195473155753,both
,1,3,117,117,,both
,5,2,,99.2567443847656,,both
,6,1,93,93,,both
,7,1,85.5,85.5,,both
,8,2,,99.6500015258789,,both
,9,1,124,124,,both
,10,1,603,603,,both
