age_group,month,n,mean,median,std,type
"[20,80]",1,233747,1.60237432531384,0.600000023841858,3.5989594654889,male
"[20,80]",2,214864,1.58454891692179,0.600000023841858,3.56682620402927,male
"[20,80]",3,232740,1.61242315568205,0.600000023841858,3.68362291644896,male
"[20,80]",4,206450,1.66762915813398,0.600000023841858,3.8574850340398,male
"[20,80]",5,219074,1.63342986912793,0.600000023841858,3.68887074225475,male
"[20,80]",6,236520,1.61911305745125,0.600000023841858,3.68987759052689,male
"[20,80]",7,245661,1.61820803219689,0.600000023841858,3.68253286283091,male
"[20,80]",8,239993,1.62532756887151,0.600000023841858,3.66113874882461,male
"[20,80]",9,210969,1.62403333882366,0.600000023841858,3.59647149640469,male
"[20,80]",10,210525,1.64521917342877,0.600000023841858,3.59852554692547,male
"[20,80]",11,225832,1.62810648026906,0.600000023841858,3.5899467095785,male
"[20,80]",12,242553,1.59796153940963,0.600000023841858,3.59050401917482,male
"[20,80]",1,316247,3.59503244521075,1.20000004768372,7.2958021427588,female
"[20,80]",2,295309,3.62522688535862,1.20000004768372,7.36373366468555,female
"[20,80]",3,321527,3.68365922199379,1.20000004768372,7.45184298135975,female
"[20,80]",4,287789,3.72139799992488,1.20000004768372,7.49984562216839,female
"[20,80]",5,315287,3.78693413169637,1.20000004768372,7.62370633188944,female
"[20,80]",6,344273,3.73334573989625,1.20000004768372,7.54642316759549,female
"[20,80]",7,358655,3.64768440832367,1.20000004768372,7.33879275323005,female
"[20,80]",8,347700,3.6254467239161,1.20000004768372,7.24008301077527,female
"[20,80]",9,306184,3.63517580558422,1.20000004768372,7.21882152773327,female
"[20,80]",10,307391,3.67118941928732,1.20000004768372,7.22730718302205,female
"[20,80]",11,326233,3.62079013701579,1.20000004768372,7.22557255362558,female
"[20,80]",12,337505,3.56022096013524,1.20000004768372,7.16897207598016,female
"[20,80]",1,549994,2.74520041305576,0.899999976158142,6.05978015604976,both
"[20,80]",2,510173,2.76168352940532,0.899999976158142,6.10762088881347,both
"[20,80]",3,554267,2.81052285487033,0.899999976158142,6.2078584501211,both
"[20,80]",4,494239,2.86099073011252,0.899999976158142,6.29822730351018,both
"[20,80]",5,534361,2.90155571591641,0.899999976158142,6.37387905829033,both
"[20,80]",6,580793,2.86938960719898,0.899999976158142,6.32585555255271,both
"[20,80]",7,604316,2.81990002082871,0.899999976158142,6.17374763652704,both
"[20,80]",8,587693,2.80694100089913,0.899999976158142,6.0996573155024,both
"[20,80]",9,517153,2.8114709678526,0.899999976158142,6.05904914164132,both
"[20,80]",10,517916,2.84536353848486,0.899999976158142,6.07798996297408,both
"[20,80]",11,552065,2.80320692600477,0.899999976158142,6.0628470983171,both
"[20,80]",12,580058,2.73697484285797,0.899999976158142,5.99130557916302,both
,1,11121,3.70140696765206,1.60000002384186,6.16040179395048,both
,2,10502,3.70969021314164,1.70000004768372,5.93618317031883,both
,3,11277,3.88315135589175,1.70000004768372,6.26821978202055,both
,4,10076,3.83715548832997,1.70000004768372,6.25046315711784,both
,5,11155,3.89578928295826,1.60000002384186,6.88989558513642,both
,6,11771,3.61832057840514,1.5,6.11060011096588,both
,7,11595,3.56473366501615,1.5,5.95558365038644,both
,8,10978,3.73026990134643,1.5,6.72005182124687,both
,9,9594,3.50050501172697,1.5,5.80145938442383,both
,10,9814,3.68544267495294,1.60000002384186,6.06839826451131,both
,11,10279,3.74299182128822,1.60000002384186,6.14129912876958,both
,12,10591,3.66728071723845,1.60000002384186,6.17537511930041,both
