age_group,month,n,mean,median,std,type
"[20,80]",1,405896,30.4637840328364,30.3999996185303,8.25967120147137,male
"[20,80]",2,379424,30.46641579412,30.2999992370606,8.25210158161163,male
"[20,80]",3,411195,30.4199420259411,30.2999992370606,8.25873409351925,male
"[20,80]",4,364175,30.4496876019735,30.2999992370606,8.33898647327029,male
"[20,80]",5,387529,30.5678498655849,30.5,8.27370355157428,male
"[20,80]",6,413654,30.6792894356647,30.6000003814697,8.22431145982093,male
"[20,80]",7,424334,30.8172770912742,30.7999992370605,8.25518984437991,male
"[20,80]",8,407992,30.9724090254396,31,8.30461145494384,male
"[20,80]",9,361435,30.852460021603,30.8999996185303,8.34853614004085,male
"[20,80]",10,365245,30.6760378609429,30.7000007629395,8.3265572257912,male
"[20,80]",11,391075,30.5577429980468,30.5,8.20049422145185,male
"[20,80]",12,415265,30.5179859512062,30.3999996185303,8.1830035564669,male
"[20,80]",1,512911,32.1858452227833,32,8.35056641478079,female
"[20,80]",2,489792,32.20256718991,32,8.34091992180281,female
"[20,80]",3,534617,32.2115177817203,32,8.32816881567001,female
"[20,80]",4,479176,32.35667626571,32.0999984741211,8.35162915785837,female
"[20,80]",5,525173,32.5058684260762,32.2999992370606,8.32771495035444,female
"[20,80]",6,568168,32.6818783261202,32.5,8.26177769187363,female
"[20,80]",7,580307,32.9360436394434,32.7999992370606,8.32225807215174,female
"[20,80]",8,554191,33.1444438623834,33,8.33023902679983,female
"[20,80]",9,491509,33.003932224124,32.9000015258789,8.3534294759762,female
"[20,80]",10,499390,32.5633220068984,32.4000015258789,8.2608832240298,female
"[20,80]",11,524467,32.3348210010441,32.0999984741211,8.19272400013502,female
"[20,80]",12,537763,32.2645538951032,32,8.21653983247155,female
"[20,80]",1,918807,31.4254686798588,31.2999992370606,8.35467472727146,both
"[20,80]",2,869216,31.445456216845,31.2000007629395,8.34536632299172,both
"[20,80]",3,945812,31.433105969577,31.2000007629395,8.34460627062963,both
"[20,80]",4,843351,31.5343896057496,31.3999996185303,8.39889840650801,both
"[20,80]",5,912702,31.6831279597413,31.5,8.35930936463796,both
"[20,80]",6,981822,31.8368461797448,31.7000007629395,8.30483868328166,both
"[20,80]",7,1004641,32.0401192871341,32,8.35890661169854,both
"[20,80]",8,962183,32.2229690272806,32,8.38884224981672,both
"[20,80]",9,852944,32.0923990760245,32,8.41863037175466,both
"[20,80]",10,864635,31.7670568902747,31.7000007629395,8.33901241248208,both
"[20,80]",11,915542,31.5765795784778,31.3999996185303,8.24438544450607,both
"[20,80]",12,953028,31.5032434154974,31.2999992370606,8.2467364084041,both
,1,35412,27.2543626738246,27,9.37030713170472,both
,2,34942,27.2775574194002,27.1000003814697,9.21317148243328,both
,3,37755,27.4086702147655,27.2000007629395,9.22946477238351,both
,4,33903,27.6326961549253,27.3999996185303,9.08626299898438,both
,5,37217,28.1091634537708,28,9.0402067353755,both
,6,39279,28.1599255117774,28,8.92447424632236,both
,7,38240,28.440435754526,28.1000003814697,9.04750414914645,both
,8,35419,28.3399734005786,28,9.23438584336348,both
,9,31229,27.9538684581005,27.8999996185303,9.24707509856446,both
,10,33001,27.8452081370249,27.7999992370606,9.26593124235847,both
,11,33715,27.9169475938162,27.7999992370606,9.05628008120664,both
,12,34775,27.6808179861516,27.6000003814697,9.13008346467654,both
