age_group,month,n,mean,median,std,type
"[20,80]",1,32108,14.753012395414,14.6000003814697,2.15555095918654,male
"[20,80]",2,30002,14.6826609174218,14.5,2.16091635615225,male
"[20,80]",3,32622,14.6772694875195,14.5,2.18906089759073,male
"[20,80]",4,28761,14.6158063387459,14.4099998474121,2.17840171078083,male
"[20,80]",5,31141,14.6175735195018,14.3999996185303,2.18592218207763,male
"[20,80]",6,32934,14.6436601454268,14.5,2.16941011314231,male
"[20,80]",7,33066,14.6537629273799,14.5,2.14293157886683,male
"[20,80]",8,32774,14.683277775823,14.5,2.15333633049573,male
"[20,80]",9,28832,14.7536777431509,14.6000003814697,2.17534172374177,male
"[20,80]",10,28586,14.840970206971,14.664999961853,2.24068824395649,male
"[20,80]",11,30976,14.8209357392917,14.6899995803833,2.18892388643467,male
"[20,80]",12,32938,14.7989590189322,14.6199998855591,2.17499357618112,male
"[20,80]",1,57047,14.1403169299298,14,2.16357542020843,female
"[20,80]",2,53396,14.1138152080942,13.9799995422363,2.14655585066324,female
"[20,80]",3,58273,14.0547692554182,13.8999996185303,2.18973930801675,female
"[20,80]",4,53222,13.999814587122,13.8100004196167,2.17411157500286,female
"[20,80]",5,59300,13.9419514123494,13.8000001907349,2.18180163933523,female
"[20,80]",6,63915,13.9551728698454,13.8000001907349,2.10662301218616,female
"[20,80]",7,65505,13.9692293274796,13.8000001907349,2.15695337081441,female
"[20,80]",8,64425,13.9592722653879,13.8000001907349,2.09297950348737,female
"[20,80]",9,56897,14.0550614626337,13.8999996185303,2.13634135045091,female
"[20,80]",10,56719,14.1125397312554,13.9700002670288,2.18846085272384,female
"[20,80]",11,60330,14.1498945864133,14,2.17288458782057,female
"[20,80]",12,61456,14.1729068458177,14,2.14535026501276,female
"[20,80]",1,89155,14.3610563340793,14.1899995803833,2.1794064776651,both
"[20,80]",2,83398,14.3183886645872,14.1591997146606,2.16869354106266,both
"[20,80]",3,90895,14.2780632360528,14.1000003814697,2.20922016551622,both
"[20,80]",4,81983,14.2160449389263,14.1000003814697,2.19793840303602,both
"[20,80]",5,90441,14.1750635889608,14,2.20394311691471,both
"[20,80]",6,96849,14.1892801178763,14,2.15207041376007,both
"[20,80]",7,98571,14.1990684730736,14,2.17364214673834,both
"[20,80]",8,97199,14.2032152635679,14.0699996948242,2.14114250494604,both
"[20,80]",9,85729,14.2899883463803,14.1199998855591,2.17616287176611,both
"[20,80]",10,85305,14.3567496003957,14.1591997146606,2.23252526087574,both
"[20,80]",11,91306,14.3773372800622,14.1999998092651,2.19662299790184,both
"[20,80]",12,94394,14.3912696769843,14.1999998092651,2.17400298824327,both
,1,2351,14.4648952315357,14.1999998092651,2.3406683184023,both
,2,2269,14.4843367586292,14.3000001907349,2.56206391615881,both
,3,2499,14.3432106017301,14.1000003814697,2.5737966928439,both
,4,2167,14.286635908359,14.1000003814697,2.36736530409214,both
,5,2387,14.2054006633815,14.1000003814697,2.28426933191442,both
,6,2594,14.0600759699319,13.8900003433228,2.32355698281866,both
,7,2482,14.2661602818716,14,2.37600683878307,both
,8,2337,14.1747558257039,14,2.29422867683438,both
,9,1941,14.2439968112085,14.1000003814697,2.32794640309274,both
,10,2127,14.4014095911604,14.1591997146606,2.47395789062032,both
,11,2276,14.5213231591074,14.3000001907349,2.31576721831511,both
,12,2220,14.5545177179731,14.3000001907349,2.43849660601764,both
