age_group,month,n,mean,median,std,type
"[20,80]",1,21185,2.09077419639508,2.09999990463257,0.215806520107276,male
"[20,80]",2,19390,2.09455037898796,2.09999990463257,0.211065665585377,male
"[20,80]",3,21179,2.0971016667552,2.09999990463257,0.214165288881687,male
"[20,80]",4,19053,2.0966288293416,2.09999990463257,0.214674373225451,male
"[20,80]",5,20297,2.09452131409989,2.09999990463257,0.213546579526188,male
"[20,80]",6,21419,2.09928077375126,2.09999990463257,0.213006622377299,male
"[20,80]",7,21455,2.09168048324436,2.09999990463257,0.213043568580387,male
"[20,80]",8,20719,2.09380562117963,2.09999990463257,0.205785115678896,male
"[20,80]",9,19047,2.09213035075554,2.09999990463257,0.209825616677075,male
"[20,80]",10,19100,2.09145397964204,2.09999990463257,0.207999687775736,male
"[20,80]",11,20137,2.0906653973351,2.09999990463257,0.21016416014389,male
"[20,80]",12,21130,2.08988375854158,2.09999990463257,0.207369457242654,male
"[20,80]",1,25825,2.06462317694517,2.0699999332428,0.198631127157365,female
"[20,80]",2,23949,2.06761943278251,2.07999992370605,0.203381212010802,female
"[20,80]",3,26148,2.0727362155421,2.07999992370605,0.205978199279897,female
"[20,80]",4,23296,2.07329603808826,2.07999992370605,0.200850277180554,female
"[20,80]",5,25437,2.07087173050932,2.07999992370605,0.196735236667939,female
"[20,80]",6,27015,2.07338652053971,2.08999991416931,0.19808349128273,female
"[20,80]",7,28008,2.07548156707952,2.08999991416931,0.197803315340793,female
"[20,80]",8,27097,2.06986543675142,2.07999992370605,0.189600865541529,female
"[20,80]",9,24182,2.07220381030075,2.07999992370605,0.192893349892836,female
"[20,80]",10,25056,2.06584522197829,2.07999992370605,0.196434168449607,female
"[20,80]",11,26378,2.07050168168737,2.07999992370605,0.196340381348441,female
"[20,80]",12,27090,2.06619015154478,2.0699999332428,0.194014337373107,female
"[20,80]",1,47010,2.07636435828398,2.08999991416931,0.20686187866631,both
"[20,80]",2,43339,2.07977961837686,2.08999991416931,0.207190270268716,both
"[20,80]",3,47327,2.08350817158853,2.09999990463257,0.210470945866671,both
"[20,80]",4,42349,2.08384889386099,2.09999990463257,0.207659972474204,both
"[20,80]",5,45734,2.08149427224886,2.09999990463257,0.204557558368856,both
"[20,80]",6,48434,2.08472956380966,2.09999990463257,0.205240112518689,both
"[20,80]",7,49463,2.08256872524155,2.09999990463257,0.204705201861237,both
"[20,80]",8,47816,2.08009488984679,2.09999990463257,0.197535110005485,both
"[20,80]",9,43229,2.08096677781323,2.09999990463257,0.200914306082928,both
"[20,80]",10,44156,2.076961533503,2.08999991416931,0.202355689924243,both
"[20,80]",11,46515,2.07918938016747,2.08999991416931,0.20274731840659,both
"[20,80]",12,48220,2.07667295998901,2.08999991416931,0.200716849032434,both
,1,3487,2.11163753122048,2.09999990463257,0.265407922407079,both
,2,3336,2.1114891769651,2.09999990463257,0.253572670924676,both
,3,3612,2.11175248929848,2.09999990463257,0.266030151557959,both
,4,3148,2.11850031071408,2.09999990463257,0.251579582195436,both
,5,3313,2.10800120525574,2.09999990463257,0.263305284285632,both
,6,3401,2.1134562241866,2.09999990463257,0.252894465514861,both
,7,3497,2.11791200192277,2.09999990463257,0.256003443875194,both
,8,3470,2.10245001994413,2.09999990463257,0.259478816958443,both
,9,2928,2.08584804301552,2.09999990463257,0.25958409944575,both
,10,3116,2.11989638715637,2.09999990463257,0.257538899356982,both
,11,3175,2.10564950199808,2.09999990463257,0.255515939414692,both
,12,3249,2.1080351655993,2.09999990463257,0.252974574274163,both
