age_group,month,n,mean,median,std,type
"[20,80]",1,648,152.77966918591,126,165.528447588189,male
"[20,80]",2,562,145.977221093859,126,123.269692438957,male
"[20,80]",3,638,139.719585352724,124,73.2971404961396,male
"[20,80]",4,506,165.644093838949,128,200.537914681742,male
"[20,80]",5,571,154.271907457777,126,238.438160358694,male
"[20,80]",6,627,177.500688644409,125,506.391207878666,male
"[20,80]",7,679,161.963164792984,124,380.74058896301,male
"[20,80]",8,645,139.412713544736,123,88.4089902940266,male
"[20,80]",9,584,153.644006847106,120,219.234734613704,male
"[20,80]",10,571,145.929116213887,125,158.570047085799,male
"[20,80]",11,620,449.142875751631,125.191329956055,3772.7187842418,male
"[20,80]",12,714,150.952072919335,126,150.066424266417,male
"[20,80]",1,13514,421.788144190299,248,651.43565974744,female
"[20,80]",2,12474,415.060921855175,251,549.225773596699,female
"[20,80]",3,13212,402.504092096993,248,474.790035001209,female
"[20,80]",4,11673,394.817754705532,248.216598510742,417.888918731477,female
"[20,80]",5,12067,392.749521983679,248,427.853335928142,female
"[20,80]",6,13477,395.797060238738,249.024276733398,485.840267971535,female
"[20,80]",7,14069,385.351941405763,250,391.177523868361,female
"[20,80]",8,13838,386.531146078089,248,398.372503095901,female
"[20,80]",9,12757,386.517858643233,248.179885864258,406.324102535878,female
"[20,80]",10,12287,386.069719042808,244.508575439453,411.318884488734,female
"[20,80]",11,13143,376.641698383094,244,386.229013636513,female
"[20,80]",12,14210,399.280714079422,245.754981994629,490.846214809615,female
"[20,80]",1,14162,408.806131887368,237,631.631935087323,both
"[20,80]",2,13036,402.987130924491,241.130981445313,534.104148257408,both
"[20,80]",3,13850,390.526446488742,237.566558837891,467.53333605895,both
"[20,80]",4,12179,385.247474521627,240,412.94671794844,both
"[20,80]",5,12638,382.394555149629,237,426.79811960053,both
"[20,80]",6,14104,386.105054956989,239,488.824086793133,both
"[20,80]",7,14748,375.129654743212,239.978080749512,391.715063577252,both
"[20,80]",8,14483,375.537456554945,238,393.170229034787,both
"[20,80]",9,13341,376.337529935388,238.634506225586,402.797816931969,both
"[20,80]",10,12858,375.690555822076,234.399993896484,407.877369813116,both
"[20,80]",11,13763,368.332627328179,235,395.700736659479,both
"[20,80]",12,14924,387.51707838301,235.900001525879,483.217310635724,both
,1,3,117,117,,both
,2,2,,456,,both
,3,3,113,113,,both
,5,2,,99.2567443847656,,both
,6,1,93,93,,both
,7,1,85.5,85.5,,both
,8,3,100,100,,both
,9,1,124,124,,both
,10,2,,357.5,,both
