age_group,month,n,mean,median,std,type
"[20,80]",1,221257,77.8941008129639,75,23.4504785404214,male
"[20,80]",2,204884,78.6264917730449,75,24.3437498295963,male
"[20,80]",3,220399,78.3347222663009,75,23.7531905117683,male
"[20,80]",4,196358,78.0119877937075,74,24.2939543426328,male
"[20,80]",5,207431,77.2509574471381,74,24.2146813550331,male
"[20,80]",6,221640,76.6227500191502,73,23.8521616124567,male
"[20,80]",7,225005,75.9679671701812,72,24.2432400027333,male
"[20,80]",8,218565,75.3733591230149,72,23.767141971674,male
"[20,80]",9,192710,75.6187025975663,72,24.5770714451852,male
"[20,80]",10,194565,75.928889083436,72,23.9218474212163,male
"[20,80]",11,212367,76.4416761412667,73,22.9018783038325,male
"[20,80]",12,229502,77.0107666852778,74,22.8864014119711,male
"[20,80]",1,276026,75.0314266943471,71,26.1616077933899,female
"[20,80]",2,259102,75.5050863840943,71,26.1625267302425,female
"[20,80]",3,283525,75.1887498187977,71,25.817629335359,female
"[20,80]",4,255440,74.8216542071156,71,26.3974312237625,female
"[20,80]",5,280034,74.3243263256051,70,26.4579395424014,female
"[20,80]",6,301050,73.6349858712439,70,25.4710613146366,female
"[20,80]",7,306095,72.7487205922734,69,25.3226330317,female
"[20,80]",8,294745,72.0928512434239,68,25.0584982459373,female
"[20,80]",9,259122,72.2565950124591,68,25.518329193033,female
"[20,80]",10,263368,72.9001392189217,69,25.8502540845201,female
"[20,80]",11,283555,73.5579998870582,70,25.5051383692985,female
"[20,80]",12,294304,74.1728966076528,70,25.6777146959039,female
"[20,80]",1,497283,76.3086230272253,73,25.0468087303056,both
"[20,80]",2,463986,76.8848564346602,73,25.4359360372637,both
"[20,80]",3,503924,76.5648787712,73,24.9855310789456,both
"[20,80]",4,451798,76.2062350730019,72,25.5544084077131,both
"[20,80]",5,487465,75.5807850423404,72,25.5552188320543,both
"[20,80]",6,522690,74.8920271926109,71,24.8399326046517,both
"[20,80]",7,531100,74.1079456818357,70,24.913492720385,both
"[20,80]",8,513310,73.4901676331164,70,24.5467441481115,both
"[20,80]",9,451832,73.6918402642241,70,25.1489735933281,both
"[20,80]",10,457933,74.1857263180047,70,25.0930622929731,both
"[20,80]",11,495922,74.8010635613017,71,24.4808142746346,both
"[20,80]",12,523806,75.4170703433666,72,24.5220655255176,both
,1,15303,87.9999607119405,80,44.0115895879126,both
,2,14707,89.925018733305,81,46.240201540303,both
,3,16232,89.2200148173034,81,44.2867834476506,both
,4,14629,89.3437701212934,81,46.8915755716274,both
,5,16044,88.0063885602008,80,45.3765322602178,both
,6,16847,86.5499048539279,79,41.6079809903959,both
,7,16261,85.6635450694898,78,43.1016591386589,both
,8,14944,84.5257525984649,76,43.9328604996329,both
,9,13053,84.2243224570481,76,40.8396873650699,both
,10,13908,84.7542639025966,77,43.3379260193023,both
,11,14886,86.3836597350462,78,48.9590482651639,both
,12,15255,86.8874285710778,79,43.16073392804,both
