age_group,month,n,mean,median,std,type
"[20,80]",1,184463,4.4884684754584,4.5,0.397219336790895,male
"[20,80]",2,170449,4.49281074431631,4.5,0.397617094695165,male
"[20,80]",3,185788,4.46623551023005,4.40000009536743,0.397787832999787,male
"[20,80]",4,171856,4.41711409427633,4.40000009536743,0.391860087184347,male
"[20,80]",5,193377,4.37311006170689,4.30999994277954,0.382299260788692,male
"[20,80]",6,211575,4.34895166620079,4.30000019073486,0.37394877829684,male
"[20,80]",7,218832,4.32516619818264,4.30000019073486,0.368293367779131,male
"[20,80]",8,214198,4.3079989878632,4.30000019073486,0.366188779884783,male
"[20,80]",9,184183,4.30603154983547,4.30000019073486,0.36843500889962,male
"[20,80]",10,171546,4.3372679632028,4.30000019073486,0.374647621121801,male
"[20,80]",11,176165,4.3947604689461,4.40000009536743,0.385576803515649,male
"[20,80]",12,189451,4.45211397359433,4.40000009536743,0.390661580107239,male
"[20,80]",1,230949,4.42797853233607,4.40000009536743,0.387385303804594,female
"[20,80]",2,215208,4.43295348279736,4.40000009536743,0.387044784697678,female
"[20,80]",3,238284,4.41744092185163,4.40000009536743,0.386033296506075,female
"[20,80]",4,224053,4.38699550279919,4.40000009536743,0.381478581748455,female
"[20,80]",5,261947,4.36357660216209,4.30000019073486,0.374748905470497,female
"[20,80]",6,292288,4.35083918281348,4.30000019073486,0.370414946805134,female
"[20,80]",7,302601,4.33306119278538,4.30000019073486,0.365046127848238,female
"[20,80]",8,294108,4.31809172470959,4.30000019073486,0.363257492920992,female
"[20,80]",9,251149,4.31273926164877,4.30000019073486,0.36244767538752,female
"[20,80]",10,234769,4.33374519423118,4.30000019073486,0.370698389836685,female
"[20,80]",11,238958,4.37179462381769,4.30999994277954,0.374955246685085,female
"[20,80]",12,246881,4.40474855006946,4.40000009536743,0.380199652968022,female
"[20,80]",1,415412,4.45523380377016,4.40000009536743,0.392471177515943,both
"[20,80]",2,385657,4.45964231331639,4.40000009536743,0.393331001397535,both
"[20,80]",3,424072,4.43913689019074,4.40000009536743,0.391503986583687,both
"[20,80]",4,395909,4.39984367522332,4.40000009536743,0.385840354679997,both
"[20,80]",5,455324,4.36744225972397,4.30000019073486,0.377482788909051,both
"[20,80]",6,503863,4.35035476802763,4.30000019073486,0.371431582098799,both
"[20,80]",7,521433,4.32952447214142,4.30000019073486,0.366774505059803,both
"[20,80]",8,508306,4.31383856189337,4.30000019073486,0.364529343759171,both
"[20,80]",9,435332,4.31020623734656,4.30000019073486,0.365631748687226,both
"[20,80]",10,406315,4.33495623844483,4.30000019073486,0.372787477411968,both
"[20,80]",11,415123,4.38165054609767,4.36999988555908,0.378854246476603,both
"[20,80]",12,436332,4.42536065366818,4.40000009536743,0.385541141240006,both
,1,4921,4.46687907223205,4.5,0.503103355811243,both
,2,4637,4.47504646592092,4.5,0.502447333654452,both
,3,5087,4.47831330102066,4.5,0.494175289452802,both
,4,5697,4.43020224558649,4.40000009536743,0.488504885829472,both
,5,8449,4.42015298830603,4.40000009536743,0.450905797402101,both
,6,9927,4.3938487941085,4.40000009536743,0.453784497273374,both
,7,10288,4.37746006763534,4.40000009536743,0.4460170989854,both
,8,9572,4.34726948972649,4.30000019073486,0.456415789737287,both
,9,7464,4.34443355643509,4.30000019073486,0.461290263910715,both
,10,5890,4.35754890347809,4.34999990463257,0.471396717344952,both
,11,4565,4.39803202887699,4.40000009536743,0.471799196348092,both
,12,4763,4.44768244014303,4.40000009536743,0.47465592698225,both
