age_group,month,n,mean,median,std,type
"[20,80]",1,516401,87.0071111660951,87.1999969482422,5.3653845165852,male
"[20,80]",2,487064,86.9667761705986,87.1999969482422,5.40382744340565,male
"[20,80]",3,530376,86.9561105213205,87.1999969482422,5.42060097407156,male
"[20,80]",4,469730,86.9493030782993,87.1999969482422,5.43325407910635,male
"[20,80]",5,494999,87.0210175816407,87.3000030517578,5.42981299329437,male
"[20,80]",6,522996,87.0705599416509,87.3000030517578,5.44414220760481,male
"[20,80]",7,532479,87.0774193681115,87.3000030517578,5.45821099187508,male
"[20,80]",8,509145,87.1059153813026,87.3000030517578,5.46090986938845,male
"[20,80]",9,452329,87.0887377463581,87.3000030517578,5.47474704756302,male
"[20,80]",10,457736,87.0785734506276,87.3000030517578,5.4608937576914,male
"[20,80]",11,488046,87.0856913765974,87.3000030517578,5.41167698006619,male
"[20,80]",12,521415,87.0610667598616,87.3000030517578,5.39272863691717,male
"[20,80]",1,701901,85.7624843742596,86.5,6.22797723416759,female
"[20,80]",2,675390,85.702310293523,86.4000015258789,6.2631254042738,female
"[20,80]",3,741113,85.6586453749102,86.4000015258789,6.30775457543556,female
"[20,80]",4,663069,85.6429211840065,86.4000015258789,6.32443901614081,female
"[20,80]",5,719621,85.6843716384776,86.4000015258789,6.3378919589225,female
"[20,80]",6,769988,85.7410388494406,86.5,6.35631468960828,female
"[20,80]",7,781061,85.7887142605755,86.5,6.35290829734479,female
"[20,80]",8,739992,85.8430038425166,86.5,6.32955170097081,female
"[20,80]",9,655960,85.803658063421,86.5,6.34105975537619,female
"[20,80]",10,667626,85.8292466022705,86.5,6.30720340484515,female
"[20,80]",11,701778,85.8787575284223,86.5999984741211,6.24101739214581,female
"[20,80]",12,725923,85.8762611742472,86.5999984741211,6.20766096910148,female
"[20,80]",1,1218302,86.2899613639706,86.8000030517578,5.90952506494518,both
"[20,80]",2,1162454,86.2319842675141,86.8000030517578,5.95031692110709,both
"[20,80]",3,1271489,86.1997527293807,86.8000030517578,5.98641877221661,both
"[20,80]",4,1132799,86.1852005860253,86.6999969482422,6.00245531453999,both
"[20,80]",5,1214620,86.228725757953,86.8000030517578,6.01963170789754,both
"[20,80]",6,1292984,86.2791481413326,86.8000030517578,6.03720803222552,both
"[20,80]",7,1313540,86.3107710444032,86.9000015258789,6.03843674822086,both
"[20,80]",8,1249137,86.3567717177563,86.9000015258789,6.02274492995592,both
"[20,80]",9,1108289,86.3282261866274,86.9000015258789,6.03513617720681,both
"[20,80]",10,1125362,86.3371902499228,86.9000015258789,6.0084570184142,both
"[20,80]",11,1189824,86.3728610052347,86.9000015258789,5.94412797452448,both
"[20,80]",12,1247338,86.3713222800121,86.9000015258789,5.90965725004862,both
,1,53933,88.4812334601956,88.8000030517578,5.74512845630062,both
,2,53217,88.4982259563259,88.8000030517578,5.73290673396921,both
,3,58073,88.4160067659879,88.8000030517578,5.79256406107756,both
,4,52848,88.3847527757295,88.6999969482422,5.80643597513262,both
,5,56977,88.4413637674275,88.6999969482422,5.80880003981746,both
,6,59557,88.5559116970001,88.9000015258789,5.76882905801329,both
,7,57946,88.5067214957905,88.8000030517578,5.79158437612923,both
,8,53148,88.4876107128697,88.8000030517578,5.83827706697985,both
,9,46930,88.5966398391155,88.9000015258789,5.78017515332997,both
,10,49050,88.6791596348566,88.9000015258789,5.77658747484184,both
,11,49898,88.7765192925786,89,5.69255392685632,both
,12,51769,88.711254828839,88.9100036621094,5.72994049211434,both
