age_group,month,n,mean,median,std,type
"[20,80]",1,252085,140.172814477702,140,2.36644213826427,male
"[20,80]",2,231963,140.17612625042,140,2.37435455690563,male
"[20,80]",3,250449,140.155357891992,140,2.35536476529646,male
"[20,80]",4,224238,140.160198138323,140,2.38792408846039,male
"[20,80]",5,238715,140.209294313366,140,2.4265241611534,male
"[20,80]",6,253143,140.212879808439,140,2.42693789524371,male
"[20,80]",7,257267,140.197910452424,140,2.39745643988023,male
"[20,80]",8,250598,140.19885687333,140,2.37017207051606,male
"[20,80]",9,222272,140.131073191744,140,2.35507951309048,male
"[20,80]",10,224735,140.112330116662,140,2.38851185367371,male
"[20,80]",11,243281,140.137144187086,140,2.35829877780053,male
"[20,80]",12,260337,140.147286809754,140,2.34143576671966,male
"[20,80]",1,304376,139.843394134397,140,2.36756970614262,female
"[20,80]",2,284702,139.843920540175,140,2.35324310899673,female
"[20,80]",3,311983,139.830289579564,140,2.33329179672752,female
"[20,80]",4,282999,139.852710362743,140,2.3638295043783,female
"[20,80]",5,310401,139.949846088018,140,2.40593168469094,female
"[20,80]",6,333856,139.965012332291,140,2.39240349959579,female
"[20,80]",7,340022,139.935932271779,140,2.38335729545836,female
"[20,80]",8,328384,139.922192147418,140,2.3501918394651,female
"[20,80]",9,289457,139.854005120624,140,2.33351969282105,female
"[20,80]",10,293361,139.838515135797,140,2.37363745143448,female
"[20,80]",11,313905,139.860112456224,140,2.33989262003339,female
"[20,80]",12,324554,139.839196356786,140,2.33400105357636,female
"[20,80]",1,556461,139.99561613123,140,2.37861864355848,both
"[20,80]",2,516665,139.990279378395,140,2.36288113457609,both
"[20,80]",3,562432,139.972086861195,140,2.34271349439747,both
"[20,80]",4,507237,139.98619837292,140,2.37454053128762,both
"[20,80]",5,549116,140.065891325323,140,2.42457251404625,both
"[20,80]",6,586999,140.073613726907,140,2.42187097407184,both
"[20,80]",7,597289,140.045905443761,140,2.38738062473379,both
"[20,80]",8,578982,140.039707992043,140,2.35845442144119,both
"[20,80]",9,511729,139.974645959353,140,2.34624809155575,both
"[20,80]",10,518096,139.954438592529,140,2.37831718514941,both
"[20,80]",11,557186,139.979380446816,140,2.34381345853307,both
"[20,80]",12,584891,139.970754326602,140,2.34051158841397,both
,1,19274,139.822465293269,140,3.3816098409691,both
,2,18211,139.836147042813,140,3.42219167963353,both
,3,19755,139.898321575449,140,3.31219208879887,both
,4,17964,139.863577046787,140,3.32974092398033,both
,5,19769,140.019660403314,140,3.31389224816762,both
,6,20489,139.971268577755,140,3.30661434040634,both
,7,20078,139.877012069755,140,3.36565229192801,both
,8,18955,139.901854864222,140,3.42728691032433,both
,9,16706,139.735888478795,140,3.35624663131336,both
,10,17656,139.75504481852,140,3.35868705878511,both
,11,18671,139.783400436546,140,3.20548997391035,both
,12,19126,139.756435110318,140,3.25599445406954,both
