age_group,month,n,mean,median,std,type
"[20,80]",1,384472,0.220916274832464,0.200000002980232,0.153624067161995,male
"[20,80]",2,359906,0.219456199237438,0.200000002980232,0.153742494913963,male
"[20,80]",3,392309,0.218672075319645,0.200000002980232,0.153639193083743,male
"[20,80]",4,348969,0.220474410811449,0.200000002980232,0.155282424581306,male
"[20,80]",5,370694,0.221060402225345,0.200000002980232,0.154484651243567,male
"[20,80]",6,395044,0.218665250460738,0.200000002980232,0.15260772686345,male
"[20,80]",7,405669,0.217159159551423,0.200000002980232,0.149828922395799,male
"[20,80]",8,391088,0.218576674086016,0.200000002980232,0.151315582307696,male
"[20,80]",9,345447,0.21915101778575,0.200000002980232,0.151822412622763,male
"[20,80]",10,346660,0.218777565300901,0.200000002980232,0.151755799771593,male
"[20,80]",11,368989,0.219469076674048,0.200000002980232,0.152112914749687,male
"[20,80]",12,393597,0.22151735999649,0.200000002980232,0.154211160100161,male
"[20,80]",1,547337,0.185914214802587,0.150000005960464,0.137535290037779,female
"[20,80]",2,522881,0.184007755525422,0.150000005960464,0.136000540702557,female
"[20,80]",3,574510,0.18322397528027,0.140000000596046,0.136486073095399,female
"[20,80]",4,516040,0.185600252811399,0.150000005960464,0.139765969360276,female
"[20,80]",5,564733,0.18678501008216,0.150000005960464,0.13855499918369,female
"[20,80]",6,609923,0.185337273324277,0.150000005960464,0.136467268454945,female
"[20,80]",7,623156,0.184870142696641,0.150000005960464,0.134971302508014,female
"[20,80]",8,595074,0.186083451296285,0.150000005960464,0.134997990054596,female
"[20,80]",9,525117,0.186224389573839,0.150000005960464,0.136362726752008,female
"[20,80]",10,530248,0.185682886537342,0.150000005960464,0.13649357992134,female
"[20,80]",11,557025,0.185846940772228,0.150000005960464,0.13744223422698,female
"[20,80]",12,573919,0.186372885474276,0.150000005960464,0.13746137824303,female
"[20,80]",1,931809,0.200364318573161,0.189999997615814,0.145402821442605,both
"[20,80]",2,882787,0.198452777713235,0.180000007152557,0.144476886025478,both
"[20,80]",3,966819,0.197591175070709,0.180000007152557,0.144609617523377,both
"[20,80]",4,865009,0.199561686407271,0.180000007152557,0.146721800859401,both
"[20,80]",5,935427,0.200425580809864,0.189999997615814,0.146251546989234,both
"[20,80]",6,1004967,0.198423881772169,0.189999997615814,0.143831840731623,both
"[20,80]",7,1028825,0.197674380125941,0.180000007152557,0.142211771351695,both
"[20,80]",8,986162,0.198992191402278,0.189999997615814,0.142641338936407,both
"[20,80]",9,870564,0.199284168633516,0.189999997615814,0.143532628435552,both
"[20,80]",10,876908,0.198765836324477,0.189999997615814,0.143593141417081,both
"[20,80]",11,926014,0.199336968391883,0.189999997615814,0.144813395790352,both
"[20,80]",12,967516,0.200693481274593,0.189999997615814,0.145594381415525,both
,1,24759,0.211161063058587,0.200000002980232,0.175204435928118,both
,2,23991,0.209356280934947,0.200000002980232,0.17111044427624,both
,3,25980,0.210181862371997,0.200000002980232,0.171693695137271,both
,4,23635,0.212640296995282,0.200000002980232,0.175808004735037,both
,5,25599,0.211671882181352,0.200000002980232,0.173764384420639,both
,6,26945,0.213724509132883,0.200000002980232,0.17241157679075,both
,7,26528,0.212808953021727,0.200000002980232,0.170909079919572,both
,8,24397,0.210502628310225,0.200000002980232,0.167930871359825,both
,9,21274,0.212458123945968,0.200000002980232,0.16996914652138,both
,10,22130,0.211028183423215,0.200000002980232,0.169638565900188,both
,11,22684,0.210853375787072,0.200000002980232,0.172345111677791,both
,12,23578,0.211944647230369,0.200000002980232,0.17337818238547,both
