age_group,month,n,mean,median,std,type
"[20,80]",1,495747,33.5764624193616,33.5999984741211,1.154276343807,male
"[20,80]",2,467415,33.5759449785671,33.5999984741211,1.15630057530787,male
"[20,80]",3,509045,33.5656271122396,33.5999984741211,1.15790795616759,male
"[20,80]",4,451128,33.551529063166,33.5999984741211,1.16013287573796,male
"[20,80]",5,475235,33.5172133304978,33.5,1.15826871639189,male
"[20,80]",6,502262,33.4923196433008,33.5,1.1575972326533,male
"[20,80]",7,511643,33.489835305579,33.5,1.16036477047544,male
"[20,80]",8,489327,33.4981543434717,33.5,1.15944479397744,male
"[20,80]",9,434544,33.5208575161293,33.5,1.16174117751776,male
"[20,80]",10,439414,33.5466980499275,33.5999984741211,1.16179587436939,male
"[20,80]",11,468246,33.5719515703921,33.5999984741211,1.14780652173831,male
"[20,80]",12,500639,33.575896478149,33.5999984741211,1.14901025808468,male
"[20,80]",1,676285,33.0297203550957,33.0999984741211,1.21547152126141,female
"[20,80]",2,650773,33.0183508414526,33,1.21459671289428,female
"[20,80]",3,714239,33.0066979360621,33,1.21030957195959,female
"[20,80]",4,638900,32.9945561068796,33,1.20922838372028,female
"[20,80]",5,693484,32.955545805745,33,1.2127165944563,female
"[20,80]",6,742794,32.9378962653761,33,1.20725820468136,female
"[20,80]",7,753938,32.9423207496591,33,1.21153599536327,female
"[20,80]",8,714615,32.9535781794072,33,1.21487269064692,female
"[20,80]",9,633128,32.9743908348756,33,1.21979169158859,female
"[20,80]",10,644040,32.994586534379,33,1.21215956391628,female
"[20,80]",11,677049,33.0176020437386,33,1.2049049352265,female
"[20,80]",12,700366,33.0259518214271,33.0999984741211,1.20631607745089,female
"[20,80]",1,1172032,33.2616843804071,33.2999992370605,1.21881828707963,both
"[20,80]",2,1118188,33.2515068736711,33.2999992370605,1.22004413136402,both
"[20,80]",3,1223284,33.2389277769674,33.2999992370605,1.21988391293615,both
"[20,80]",4,1090028,33.2252178867828,33.2000007629395,1.21975785552515,both
"[20,80]",5,1168719,33.184488458529,33.2000007629395,1.22084344662335,both
"[20,80]",6,1245056,33.1614236340291,33.2000007629395,1.21746497410002,both
"[20,80]",7,1265581,33.1635925619912,33.2000007629395,1.21993468091226,both
"[20,80]",8,1203942,33.1745998780153,33.2000007629395,1.22154583446902,both
"[20,80]",9,1067672,33.1969460463546,33.2000007629395,1.22540987109196,both
"[20,80]",10,1083454,33.2189641518297,33.2000007629395,1.22219387771037,both
"[20,80]",11,1145295,33.244281478972,33.2999992370605,1.21238240590404,both
"[20,80]",12,1201005,33.2550748662315,33.2999992370605,1.21257542287916,both
,1,46051,32.998596334419,33,1.19290504811049,both
,2,45564,32.9695335404794,33,1.18642325833622,both
,3,49714,32.9391012790498,33,1.17999423124748,both
,4,45050,32.9241562033891,33,1.17999076723549,both
,5,49068,32.8988905374621,33,1.17772958355195,both
,6,51340,32.9029499564358,33,1.15873173473202,both
,7,49682,32.9108730977073,33,1.17224603809954,both
,8,45558,32.9343863747108,33,1.19111482103215,both
,9,40027,32.9448865740295,33,1.17151699409068,both
,10,41946,32.9702288145104,33,1.17577433123638,both
,11,42838,32.9888911821135,33,1.16146462783814,both
,12,44329,32.9986945889958,33,1.17059078567173,both
