age_group,month,n,mean,median,std,type
"[20,80]",1,355971,95.5858708500536,92,18.8761678156766,male
"[20,80]",2,335927,95.4391582757793,92,18.6640618528359,male
"[20,80]",3,364854,95.0154248774713,92,18.414337506461,male
"[20,80]",4,322139,94.8920186366293,92,18.6212310339479,male
"[20,80]",5,339331,94.4183798150933,91,18.3911659282301,male
"[20,80]",6,359481,93.882775379795,91,18.0495305869644,male
"[20,80]",7,366766,93.7754473567418,91,18.3162794833552,male
"[20,80]",8,350913,93.5700562714502,90,18.2337089816255,male
"[20,80]",9,310497,93.7703261738438,91,18.3855789789389,male
"[20,80]",10,313977,93.9027831142546,91,18.3473179812398,male
"[20,80]",11,335767,93.9481811019209,91,17.6747728255403,male
"[20,80]",12,360742,94.5423089418501,92,17.5610762983204,male
"[20,80]",1,467895,92.1508409463305,89,15.9369377912144,female
"[20,80]",2,448442,92.028696636967,89,16.1150448893124,female
"[20,80]",3,494261,91.6906816129948,89,15.9013191614415,female
"[20,80]",4,441639,91.4617782568717,89,15.713931132676,female
"[20,80]",5,481201,91.0759901648163,89,15.454539932961,female
"[20,80]",6,519691,90.7382007202238,88,15.0984569421117,female
"[20,80]",7,527319,90.6494143690487,88,15.1284282392599,female
"[20,80]",8,500309,90.4869266335215,88,15.1360969319479,female
"[20,80]",9,439774,90.6059636278647,88,15.3462302614844,female
"[20,80]",10,446121,90.7424942332795,88,15.45251960485,female
"[20,80]",11,471980,90.8229569721349,88,15.010701236294,female
"[20,80]",12,487826,91.4486319528956,89,15.1819665277246,female
"[20,80]",1,823866,93.628653427623,91,17.3093202254106,both
"[20,80]",2,784369,93.4914811047475,91,17.32310393224,both
"[20,80]",3,859115,93.1051409656038,90,17.0766710521154,both
"[20,80]",4,763778,92.9070886131829,90,17.0403743321388,both
"[20,80]",5,820532,92.458570085345,90,16.7770274913015,both
"[20,80]",6,879172,92.0203617079633,89,16.3916233796311,both
"[20,80]",7,894085,91.922222184961,89,16.5262699368514,both
"[20,80]",8,851222,91.7517722550288,89,16.5002587278057,both
"[20,80]",9,750271,91.9162720072285,89,16.7063933687524,both
"[20,80]",10,760098,92.0439286312654,89,16.7461334114487,both
"[20,80]",11,807747,92.1203603263299,89,16.2268094058896,both
"[20,80]",12,848568,92.7650529297686,90,16.263008657123,both
,1,21404,102.876657303799,96,28.7855970916183,both
,2,21269,102.618445230221,96,28.0161335412067,both
,3,22626,101.460402089958,95,27.2190099391687,both
,4,20461,101.215973750716,95,27.4330529819102,both
,5,22253,99.9792246382478,94,26.4977760397312,both
,6,23035,99.5919606728267,94,25.3611415643272,both
,7,22567,99.5127736075397,94,25.5514688801483,both
,8,20444,99.6901877186891,94,25.7871278978749,both
,9,17893,100.080405444269,94,26.5833477419149,both
,10,18742,100.758411287975,95,27.9573317393228,both
,11,19267,100.77533804852,95,26.5194830926879,both
,12,19920,101.087234042323,95,26.4344227937252,both
