age_group,month,n,mean,median,std,type
"[20,80]",1,674,366.479682548262,293.309997558594,544.402573459805,male
"[20,80]",2,676,344.349516452597,301.929992675781,212.333981113463,male
"[20,80]",3,685,345.864843175841,282,240.864490754498,male
"[20,80]",4,568,349.696026151142,294,252.554621595869,male
"[20,80]",5,529,339.733494868993,279.769989013672,238.504024791182,male
"[20,80]",6,607,359.997157930737,285,284.793255030562,male
"[20,80]",7,552,343.425993347168,281.770004272461,236.699222770926,male
"[20,80]",8,556,367.628550670638,293.671493530273,278.327965432505,male
"[20,80]",9,467,371.125258283718,292,289.912425080368,male
"[20,80]",10,505,358.155206850935,301.929992675781,264.243258618446,male
"[20,80]",11,577,354.287067884362,276,235.648846807697,male
"[20,80]",12,619,346.65062089175,289,237.822957470399,male
"[20,80]",1,696,423.671951392886,328,484.592020538264,female
"[20,80]",2,753,439.859088430392,333,776.064890552747,female
"[20,80]",3,793,401.328617901326,325,309.247407556498,female
"[20,80]",4,649,413.427370652165,343,304.799081741668,female
"[20,80]",5,692,397.309271960114,333.5,276.741716895941,female
"[20,80]",6,761,395.049634006184,313.010009765625,264.483676474265,female
"[20,80]",7,692,411.620542023147,318.5,316.208670320904,female
"[20,80]",8,650,417.177309448336,333.5,341.859674260109,female
"[20,80]",9,618,393.045128165902,315.779998779297,297.571067556259,female
"[20,80]",10,631,397.440039217756,298,307.218764430373,female
"[20,80]",11,690,416.717784815056,310.119995117188,372.65909673621,female
"[20,80]",12,765,395.723040809481,307.470001220703,329.47738870926,female
"[20,80]",1,1370,393.01562299491,310,453.770632091648,both
"[20,80]",2,1429,382.168245263351,318.549987792969,296.975912935335,both
"[20,80]",3,1478,375.628646301932,308,280.922061277765,both
"[20,80]",4,1217,383.935000527328,310.239990234375,283.241974991022,both
"[20,80]",5,1221,372.668248743137,301.929992675781,262.27771942716,both
"[20,80]",6,1368,378.761137552226,299.580001831055,269.887109511746,both
"[20,80]",7,1244,381.392314787834,299.080001831055,285.593651660406,both
"[20,80]",8,1206,394.340360727167,313.010009765625,315.021918455598,both
"[20,80]",9,1085,383.616136958487,304.700012207031,294.366085884149,both
"[20,80]",10,1136,379.983969712005,299.580001831055,289.448997863414,both
"[20,80]",11,1267,387.481314320085,296,313.643830955453,both
"[20,80]",12,1384,372.341611077129,302,277.199485702001,both
,1,22,334.957549285889,244,206.24997040801,both
,2,20,472.328335232205,260.380004882813,499.137375304579,both
,3,20,394.947781032986,296.5,338.67491282049,both
,4,25,295.27000062362,282.540008544922,162.919007904638,both
,5,22,288.412498855591,258.960006713867,185.551843148611,both
,6,23,303.927141825358,271.459991455078,223.070587277446,both
,7,20,430.025002373589,316.350006103516,372.953943463192,both
,8,18,414.069375038147,406.5,216.116039674513,both
,9,17,593.45399983724,372,628.922433053083,both
,10,21,392.042998504639,332.399993896484,297.631862832362,both
,11,18,307.060626029968,204,243.526770647025,both
,12,17,273.864665730794,225,145.138522994789,both
