age_group,month,n,mean,median,std,type
"[20,80]",1,433214,29.290239159153,24,22.4164747748108,male
"[20,80]",2,408740,29.0645029636643,24,22.6658757192888,male
"[20,80]",3,443599,28.5460718441226,23,21.9619284611281,male
"[20,80]",4,389698,28.3927097819119,23,23.9992011251034,male
"[20,80]",5,409296,27.7360287568197,22,22.6432237669745,male
"[20,80]",6,435630,27.3143372357373,22,22.6166171052255,male
"[20,80]",7,441226,27.2479325880942,22,22.8772083096402,male
"[20,80]",8,420742,27.5502194695319,22,24.1064334766826,male
"[20,80]",9,371168,27.8563482512585,22,23.9012074448524,male
"[20,80]",10,374744,28.2054332279758,22,23.9491080864236,male
"[20,80]",11,405451,28.3944353149738,23,23.2847352143727,male
"[20,80]",12,439133,28.9770745885073,23,22.9344556016546,male
"[20,80]",1,528256,20.2593494777936,16.8999996185303,17.8652025169262,female
"[20,80]",2,507083,19.7840505383356,16,16.142555540147,female
"[20,80]",3,558220,19.5723026221925,16,16.4675048319805,female
"[20,80]",4,497226,19.531529110819,16,17.11229131926,female
"[20,80]",5,540795,19.2416484571215,16,16.041375214516,female
"[20,80]",6,579978,19.0403230317815,16,15.4471031139708,female
"[20,80]",7,584443,19.0925540646299,16,15.7278239198445,female
"[20,80]",8,552333,19.2758756607228,16,16.8586600360258,female
"[20,80]",9,485652,19.447246101334,16,17.4537226639682,female
"[20,80]",10,494068,19.681821903804,16,18.2762015440615,female
"[20,80]",11,527956,19.8332575447066,16,17.3899122004341,female
"[20,80]",12,548364,20.1329556686459,16,17.813757745344,female
"[20,80]",1,961470,24.3272999478493,19,20.560747523486,both
"[20,80]",2,915823,23.9277113916503,19,19.8372528021392,both
"[20,80]",3,1001819,23.5501497006269,19,19.6162968164097,both
"[20,80]",4,886924,23.4176793840439,19,20.8047997102524,both
"[20,80]",5,950091,22.9061021264054,18,19.5715815969868,both
"[20,80]",6,1015608,22.58716498354,18,19.2028388181473,both
"[20,80]",7,1025669,22.6038005038079,18,19.4664863265574,both
"[20,80]",8,973075,22.8537322085507,18,20.5803560007852,both
"[20,80]",9,856820,23.0949689719533,18,20.8603015815918,both
"[20,80]",10,868812,23.36213638252,18,21.3408154085155,both
"[20,80]",11,933407,23.5453552904088,19,20.5533939331432,both
"[20,80]",12,987497,24.0639026310053,19,20.7307170622336,both
,1,34264,18.1987220726455,15,17.7449248370282,both
,2,33930,17.9881192794549,15,18.0162965509461,both
,3,37077,17.9231479730647,15,21.0877314702754,both
,4,33782,18.0021853598018,14,19.9085735243323,both
,5,36814,17.5467310834074,14,18.6831691508638,both
,6,38840,16.9732351877971,14,16.2367200387332,both
,7,37546,17.5162993010191,14,20.4111156874535,both
,8,33351,17.6433289298436,14,21.6487530022043,both
,9,28986,17.2292055267456,14,18.362123593879,both
,10,30910,17.8391466340189,14,20.1567307695576,both
,11,32044,18.2157218354657,15,20.8663929327135,both
,12,33161,18.2193358313204,15,17.3448126921984,both
