age_group,month,n,mean,median,std,type
"[20,80]",1,2370,5.4053319201661,4.40000009536743,4.32123376307196,male
"[20,80]",2,2035,5.20689655072583,4.40000009536743,3.57018228377357,male
"[20,80]",3,2214,5.31788948989487,4.5,3.75284942149017,male
"[20,80]",4,1907,5.31358006063878,4.40000009536743,3.62993308908065,male
"[20,80]",5,2031,5.36813827031924,4.5,4.38901967697862,male
"[20,80]",6,2066,5.49276430819592,4.5,4.10280029656358,male
"[20,80]",7,2221,5.2952572180745,4.59999990463257,3.32672584326243,male
"[20,80]",8,2054,5.58492187719094,4.5,4.34231394972092,male
"[20,80]",9,1879,5.62627200104396,4.5,4.59622330435779,male
"[20,80]",10,1899,5.30581971537567,4.40000009536743,3.98530831610899,male
"[20,80]",11,2252,5.47022707414675,4.52999997138977,3.95353332688432,male
"[20,80]",12,2405,5.42796998806127,4.5,3.99585350879634,male
"[20,80]",1,12397,13.7909336361708,7.19999980926514,15.1885676938257,female
"[20,80]",2,11484,14.2546768375726,7.40000009536743,15.7359684762008,female
"[20,80]",3,12306,14.0542892061054,7.40000009536743,15.3407818349897,female
"[20,80]",4,10969,13.9921545819234,7.30000019073486,15.4813134593343,female
"[20,80]",5,11673,13.9699313385749,7.30000019073486,15.3219438125751,female
"[20,80]",6,12649,14.3885542311977,7.40000009536743,15.7311953674216,female
"[20,80]",7,13236,14.9982972639782,7.71999979019165,16.2800758897113,female
"[20,80]",8,12877,14.8236063829891,7.69999980926514,16.0671254841622,female
"[20,80]",9,11685,14.4533616352036,7.5,15.741637660927,female
"[20,80]",10,11962,14.0841196119675,7.30000019073486,15.580698868284,female
"[20,80]",11,13134,14.0537362652248,7.19999980926514,15.5135641043081,female
"[20,80]",12,13595,13.8633564271706,7.09999990463257,15.4915697516535,female
"[20,80]",1,14767,12.4420954063995,6.59999990463257,14.3332433046893,both
"[20,80]",2,13519,12.8892168000232,6.69999980926514,14.9002932339962,both
"[20,80]",3,14520,12.7156033960611,6.69999980926514,14.5109764595834,both
"[20,80]",4,12876,12.6995568626474,6.59999990463257,14.6525931641995,both
"[20,80]",5,13704,12.6999524869602,6.69999980926514,14.5849503242217,both
"[20,80]",6,14715,13.1233462655948,6.80000019073486,14.9538037447117,both
"[20,80]",7,15457,13.5961953235713,7,15.4621091567398,both
"[20,80]",8,14931,13.5529967835959,7,15.3321169810898,both
"[20,80]",9,13564,13.2281183533978,6.90000009536743,15.010013281495,both
"[20,80]",10,13861,12.8651520136009,6.69999980926514,14.8343788976196,both
"[20,80]",11,15386,12.7949710217888,6.59999990463257,14.7068473373074,both
"[20,80]",12,16000,12.5894473394414,6.5,14.6522379710448,both
,1,23,20.0071429525103,20.5599994659424,14.1464000441249,both
,2,17,14.7940002123515,11.1000003814697,9.42835988535381,both
,3,17,12.3279998143514,11.4399995803833,4.98593890777978,both
,4,18,17.6543748378754,11,15.1580020775017,both
,5,18,14.6712498217821,12.0650000572205,10.0862007595036,both
,6,19,14.4794117142172,12.6999998092651,8.69065034789404,both
,7,14,11.2166667307417,11.9500002861023,8.13978246859996,both
,8,10,15.9000000953674,15.4500002861023,6.12478830965752,both
,9,14,14.3391664425532,8.24999976158142,11.0571097817684,both
,10,17,15.0033333301544,13.1000003814697,9.01939312176416,both
,11,16,10.2478571278708,9.4850001335144,5.27832156455542,both
,12,11,22.7111111217075,25,12.6277914097737,both
