age_group,month,n,mean,median,std,type
"[20,80]",1,241023,94.9047156044792,92,16.3341616238513,male
"[20,80]",2,222961,94.7941675540875,92,16.0910397141161,male
"[20,80]",3,241048,94.454031034754,92,16.0600725732369,male
"[20,80]",4,215724,94.3546694100188,92,16.28774613418,male
"[20,80]",5,229004,94.020302383399,91,16.2005996511309,male
"[20,80]",6,243627,93.5831345519996,91,15.8590502475783,male
"[20,80]",7,249378,93.4563921465747,91,16.2020675001092,male
"[20,80]",8,242733,93.2298340991877,91,16.0931013515465,male
"[20,80]",9,214909,93.4091041325349,91,16.2848335158575,male
"[20,80]",10,216207,93.5040668421011,91,16.2804983723642,male
"[20,80]",11,232854,93.5024014318246,91,15.6069656484993,male
"[20,80]",12,249729,94.0209901307871,91,15.5365602510772,male
"[20,80]",1,316074,91.6918563112143,89,13.953196176728,female
"[20,80]",2,295342,91.603481225051,89,14.0074142065506,female
"[20,80]",3,324961,91.3323687551277,89,13.8960127367997,female
"[20,80]",4,294035,91.1946093381706,89,13.8717735412412,female
"[20,80]",5,323035,90.979516827888,89,13.7576168690396,female
"[20,80]",6,348982,90.662190058938,89,13.3859705361974,female
"[20,80]",7,357299,90.5435846241298,88,13.4634594359407,female
"[20,80]",8,345817,90.3615334251383,88,13.4443677213829,female
"[20,80]",9,304360,90.4277584476189,88,13.6825156476021,female
"[20,80]",10,307379,90.4439672872223,88,13.7158631639359,female
"[20,80]",11,327718,90.4983765885766,88,13.3405845148556,female
"[20,80]",12,338018,91.0697549856717,89,13.5247988285817,female
"[20,80]",1,557097,93.0786234856393,91,15.0607557787922,both
"[20,80]",2,518303,92.9717073075201,91,14.9865588425365,both
"[20,80]",3,566009,92.6601670298392,90,14.9165941334458,both
"[20,80]",4,509759,92.5294332355907,90,14.9697518399267,both
"[20,80]",5,552039,92.2368492690762,90,14.8658735556939,both
"[20,80]",6,592609,91.858744830668,90,14.4866895953847,both
"[20,80]",7,606677,91.7377954823716,89,14.6589043553861,both
"[20,80]",8,588550,91.539325657246,89,14.6167402811832,both
"[20,80]",9,519269,91.6550947881441,89,14.8504191534324,both
"[20,80]",10,523586,91.7054410729706,89,14.8543869573519,both
"[20,80]",11,560572,91.7439737887253,89,14.3539757621675,both
"[20,80]",12,587747,92.3191175492987,90,14.4464883359708,both
,1,11158,101.626178717131,96,24.879449103595,both
,2,10836,101.631856853781,96,24.966213727795,both
,3,11657,100.484502321177,95,23.7530616758605,both
,4,10564,100.68983211407,95,24.9154199023505,both
,5,11622,99.5362413781265,95,23.3755691461496,both
,6,11992,99.2224078883164,95,22.8967293461059,both
,7,11886,99.1470791532852,94,22.9043607572975,both
,8,10876,99.0630803252286,94,22.5509530143874,both
,9,9656,99.6740141140569,95,23.4205198224224,both
,10,10142,99.5958596821359,95,23.0711278819627,both
,11,10659,99.960954976111,95,23.1679487363217,both
,12,11001,100.296566170393,96,22.8524274772393,both
